# metadata = 1695923608885.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "cluster"]
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
20190429_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0741,0741 Pvalb Gaba_3,600,0.6500
20190429_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0743,0743 Pvalb Gaba_4,591,1.0000
20190429_sample_6,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9700,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0736,0736 Pvalb Gaba_1,594,1.0000
20190429_sample_7,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0443,0443 L6 CT CTX Glut_2,69,1.0000
20190430_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0627,0627 Vip Gaba_2,633,1.0000
20190430_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0632,0632 Vip Gaba_3,636,0.6900
20190430_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0682,0682 Sncg Gaba_6,624,1.0000
20190430_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0648,0648 Vip Gaba_6,640,1.0000
20190430_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0646,0646 Vip Gaba_6,627,1.0000
20190430_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0097,0097 L4/5 IT CTX Glut_5,196,1.0000
20190430_sample_8,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0669,0669 Sncg Gaba_2,642,1.0000
20190430_sample_9,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20190430_sample_10,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0095,0095 L4/5 IT CTX Glut_5,171,0.4600
20190501_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190501_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0629,0629 Vip Gaba_2,635,1.0000
20190501_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190501_sample_5,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0444,0444 L6 CT CTX Glut_2,70,1.0000
20190501_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9900,CS20230722_CLUS_0673,0673 Sncg Gaba_3,639,1.0000
20190501_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0743,0743 Pvalb Gaba_4,591,1.0000
20190501_sample_8,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0646,0646 Vip Gaba_6,627,1.0000
20190501_sample_9,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0744,0744 Pvalb Gaba_4,596,1.0000
20190501_sample_11,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20190501_sample_12,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,1.0000,CS20230722_CLUS_0038,0038 L6 IT CTX Glut_2,105,1.0000
20190501_sample_14,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0735,0735 Pvalb Gaba_1,593,1.0000
20190503_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0632,0632 Vip Gaba_3,636,1.0000
20190503_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0627,0627 Vip Gaba_2,633,1.0000
20190506_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190506_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0640,0640 Vip Gaba_5,628,1.0000
20190506_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190506_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.5500,CS20230722_CLUS_0038,0038 L6 IT CTX Glut_2,105,0.9300
20190506_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0648,0648 Vip Gaba_6,640,1.0000
20190506_sample_6,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0442,0442 L6 CT CTX Glut_2,65,1.0000
20190506_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0629,0629 Vip Gaba_2,635,0.7700
20190507_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0629,0629 Vip Gaba_2,635,0.5700
20190507_sample_3,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0442,0442 L6 CT CTX Glut_2,65,1.0000
20190507_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.8800,CS20230722_CLUS_0673,0673 Sncg Gaba_3,639,1.0000
20190507_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190507_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190508_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0722,0722 Lamp5 Gaba_4,713,1.0000
20190508_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0806,0806 Sst Gaba_11,511,1.0000
20190508_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0706,0706 Lamp5 Gaba_1,701,1.0000
20190508_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0777,0777 Sst Gaba_4,496,1.0000
20190508_sample_5,CS20230722_CLAS_34,34 Immune,0.7900,CS20230722_SUBC_334,334 Microglia NN,0.9900,CS20230722_CLUS_5312,5312 Microglia NN_1,5283,1.0000
20190508_sample_6,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0747,0747 Pvalb Gaba_4,590,1.0000
20190508_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0813,0813 Sst Gaba_14,552,1.0000
20190509_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0673,0673 Sncg Gaba_3,639,1.0000
20190509_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,0.7500,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,0.9200
20190509_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0661,0661 Vip Gaba_11,616,0.7500
20190509_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9200,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0718,0718 Lamp5 Gaba_2,714,0.9400
20190509_sample_9,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0642,0642 Vip Gaba_5,631,0.9000
20190513_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0720,0720 Lamp5 Gaba_3,710,1.0000
20190513_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0641,0641 Vip Gaba_5,630,0.8900
20190513_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190513_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,0.9800
20190513_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0721,0721 Lamp5 Gaba_3,711,1.0000
20190514_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0747,0747 Pvalb Gaba_4,590,1.0000
20190514_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0708,0708 Lamp5 Gaba_1,703,1.0000
20190514_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0722,0722 Lamp5 Gaba_4,713,1.0000
20190514_sample_8,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0747,0747 Pvalb Gaba_4,590,0.7700
20190515_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0708,0708 Lamp5 Gaba_1,703,1.0000
20190515_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_046,046 Vip Gaba,0.9900,CS20230722_CLUS_0661,0661 Vip Gaba_11,616,1.0000
20190515_sample_3,CS20230722_CLAS_34,34 Immune,0.9300,CS20230722_SUBC_334,334 Microglia NN,1.0000,CS20230722_CLUS_5312,5312 Microglia NN_1,5283,1.0000
20190515_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,0.8800,CS20230722_CLUS_0628,0628 Vip Gaba_2,634,0.6000
20190515_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0722,0722 Lamp5 Gaba_4,713,1.0000
20190515_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190515_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0720,0720 Lamp5 Gaba_3,710,1.0000
20190515_sample_8,CS20230722_CLAS_34,34 Immune,1.0000,CS20230722_SUBC_334,334 Microglia NN,1.0000,CS20230722_CLUS_5312,5312 Microglia NN_1,5283,1.0000
20190515_sample_9,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9700,CS20230722_CLUS_0722,0722 Lamp5 Gaba_4,713,1.0000
20190515_sample_10,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0641,0641 Vip Gaba_5,630,1.0000
20190515_sample_11,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0721,0721 Lamp5 Gaba_3,711,1.0000
20190515_sample_12,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0641,0641 Vip Gaba_5,630,1.0000
20190515_sample_13,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0646,0646 Vip Gaba_6,627,1.0000
20190515_sample_14,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,0.9800,CS20230722_CLUS_0661,0661 Vip Gaba_11,616,0.9700
20190515_sample_15,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,1.0000
20190516_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0782,0782 Sst Gaba_5,502,1.0000
20190516_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0718,0718 Lamp5 Gaba_2,714,1.0000
20190516_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0814,0814 Sst Gaba_14,559,1.0000
20190516_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,1.0000
20190516_sample_6,CS20230722_CLAS_08,08 CNU-MGE GABA,1.0000,CS20230722_SUBC_056,056 Sst Chodl Gaba,1.0000,CS20230722_CLUS_0859,0859 Sst Chodl Gaba_4,767,1.0000
20190522_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0719,0719 Lamp5 Gaba_3,709,0.6300
20190528_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0642,0642 Vip Gaba_5,631,1.0000
20190528_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0646,0646 Vip Gaba_6,627,1.0000
20190528_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0642,0642 Vip Gaba_5,631,0.9500
20190528_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0721,0721 Lamp5 Gaba_3,711,0.9800
20190528_sample_8,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190528_sample_9,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0661,0661 Vip Gaba_11,616,1.0000
20190529_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,0.5000
20190529_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0706,0706 Lamp5 Gaba_1,701,0.6600
20190529_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190603_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0719,0719 Lamp5 Gaba_3,709,1.0000
20190603_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6600,CS20230722_CLUS_0673,0673 Sncg Gaba_3,639,1.0000
20190603_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,0.9400
20190603_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0661,0661 Vip Gaba_11,616,0.7100
20190603_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.6400
20190603_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0718,0718 Lamp5 Gaba_2,714,1.0000
20190603_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0719,0719 Lamp5 Gaba_3,709,1.0000
20190603_sample_9,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0684,0684 Sncg Gaba_8,5339,1.0000
20190603_sample_10,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,0.9600,CS20230722_CLUS_0660,0660 Vip Gaba_11,643,0.9600
20190604_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0747,0747 Pvalb Gaba_4,590,1.0000
20190604_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0718,0718 Lamp5 Gaba_2,714,1.0000
20190604_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0708,0708 Lamp5 Gaba_1,703,1.0000
20190604_sample_8,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0736,0736 Pvalb Gaba_1,594,0.9600
20190604_sample_12,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,1.0000,CS20230722_CLUS_0043,0043 L6 IT CTX Glut_2,142,1.0000
20190605_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0715,0715 Lamp5 Gaba_2,707,0.8000
20190605_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190605_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,0.9900,CS20230722_CLUS_0663,0663 Vip Gaba_12,638,0.9900
20190605_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0718,0718 Lamp5 Gaba_2,714,1.0000
20190605_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,1.0000
20190606_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,1.0000,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190606_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,1.0000,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190606_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,1.0000,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190606_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9900,CS20230722_SUBC_052,052 Pvalb Gaba,0.8900,CS20230722_CLUS_0739,0739 Pvalb Gaba_2,612,1.0000
20190606_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.9800
20190606_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7700,CS20230722_SUBC_053,053 Sst Gaba,0.8100,CS20230722_CLUS_0796,0796 Sst Gaba_8,512,0.9400
20190606_sample_9,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0796,0796 Sst Gaba_8,512,1.0000
20190607_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0811,0811 Sst Gaba_13,503,1.0000
20190607_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0721,0721 Lamp5 Gaba_3,711,0.9800
20190607_sample_5,CS20230722_CLAS_08,08 CNU-MGE GABA,0.5200,CS20230722_SUBC_057,057 NDB-SI-MA-STRv Lhx8 Gaba,1.0000,CS20230722_CLUS_0913,0913 NDB-SI-MA-STRv Lhx8 Gaba_10,757,0.7500
20190610_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0797,0797 Sst Gaba_8,523,1.0000
20190610_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,1.0000,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190610_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.5800
20190610_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,1.0000,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190610_sample_5,CS20230722_CLAS_31,31 OPC-Oligo,0.7000,CS20230722_SUBC_327,327 Oligo NN,1.0000,CS20230722_CLUS_5278,5278 NFOL NN_2,5217,1.0000
20190610_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9800,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0722,0722 Lamp5 Gaba_4,713,0.6000
20190610_sample_8,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,1.0000,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190610_sample_9,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,1.0000
20190610_sample_10,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,1.0000,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190610_sample_12,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,0.9800,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190610_sample_16,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190610_sample_18,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0673,0673 Sncg Gaba_3,639,1.0000
